,t,v
1066,1909962.0,321.0
1067,1909998.0,322.0
1068,1910039.0,321.0
1069,1910075.0,319.0
1070,1910112.0,323.0
1071,1910152.0,321.0
1072,1910188.0,324.0
1073,1910224.0,321.0
1074,1910261.0,321.0
1075,1910297.0,324.0
1076,1910333.0,320.0
1077,1910370.0,320.0
1078,1910406.0,321.0
1079,1910443.0,323.0
1080,1910479.0,324.0
1081,1910515.0,321.0
1082,1910552.0,322.0
1083,1910588.0,325.0
1084,1910624.0,322.0
1085,1910661.0,321.0
1086,1910697.0,319.0
1087,1910733.0,322.0
1088,1910769.0,320.0
1089,1910806.0,321.0
1090,1910842.0,321.0
1091,1910878.0,325.0
1092,1910914.0,321.0
1093,1910951.0,322.0
1094,1910987.0,321.0
1095,1911024.0,321.0
1096,1911060.0,321.0
1097,1911097.0,322.0
1098,1911133.0,321.0
1099,1911173.0,320.0
1100,1911210.0,321.0
1101,1911246.0,319.0
1102,1911282.0,321.0
1103,1911319.0,316.0
1104,1911355.0,320.0
1105,1911391.0,322.0
1106,1911428.0,323.0
1107,1911464.0,322.0
1108,1911501.0,322.0
1109,1911537.0,320.0
1110,1911573.0,321.0
1111,1911610.0,322.0
1112,1911646.0,322.0
1113,1911682.0,319.0
1114,1911719.0,324.0
1115,1911755.0,322.0
1116,1911791.0,321.0
1117,1911827.0,324.0
1118,1911864.0,322.0
1119,1911900.0,322.0
1120,1911936.0,320.0
1121,1911973.0,321.0
1122,1912013.0,322.0
1123,1912049.0,322.0
1124,1912086.0,320.0
1125,1912122.0,321.0
1126,1912163.0,322.0
1127,1912199.0,321.0
1128,1912235.0,321.0
1129,1912272.0,322.0
1130,1912308.0,325.0
1131,1912344.0,321.0
1132,1912381.0,322.0
1133,1912417.0,320.0
1134,1912453.0,321.0
1135,1912489.0,321.0
1136,1912526.0,322.0
1137,1912562.0,323.0
1138,1912598.0,325.0
1139,1912635.0,322.0
1140,1912671.0,321.0
1141,1912708.0,322.0
1142,1912744.0,321.0
1143,1912780.0,321.0
1144,1912816.0,322.0
1145,1912853.0,322.0
1146,1912889.0,322.0
1147,1912925.0,322.0
1148,1912962.0,322.0
1149,1912999.0,321.0
1150,1913039.0,322.0
