time,CH2,CH4
-4.871e-05,1.54,0.14200000000000002
-4.87e-05,1.52,0.136
-4.8689999999999996e-05,1.49,0.14200000000000002
-4.868e-05,1.52,0.132
-4.867e-05,1.52,0.134
-4.866e-05,1.54,0.138
-4.865e-05,1.52,0.15
-4.8639999999999995e-05,1.53,0.136
-4.863e-05,1.51,0.136
-4.862e-05,1.56,0.14400000000000002
-4.861e-05,1.53,0.14200000000000002
-4.8599999999999995e-05,1.51,0.14
-4.859e-05,1.53,0.134
-4.858e-05,1.51,0.138
-4.857e-05,1.52,0.138
-4.8559999999999996e-05,1.52,0.136
-4.855e-05,1.52,0.14400000000000002
-4.854e-05,1.54,0.14200000000000002
-4.853e-05,1.52,0.138
-4.8519999999999996e-05,1.51,0.14
-4.8509999999999995e-05,1.55,0.136
-4.85e-05,1.52,0.14200000000000002
-4.849e-05,1.53,0.138
-4.848e-05,1.53,0.14200000000000002
-4.8469999999999995e-05,1.54,0.14
-4.846e-05,1.5,0.138
-4.845e-05,1.52,0.138
-4.844e-05,1.51,0.138
-4.8429999999999995e-05,1.55,0.138
-4.842e-05,1.51,0.136
-4.841e-05,1.53,0.14200000000000002
-4.84e-05,1.54,0.14200000000000002
-4.8389999999999996e-05,1.49,0.138
-4.8379999999999994e-05,1.54,0.14200000000000002
-4.837e-05,1.5,0.14
-4.836e-05,1.5,0.138
-4.8349999999999996e-05,1.55,0.14
-4.834e-05,1.52,0.14
-4.833e-05,1.53,0.14200000000000002
-4.832e-05,1.52,0.14
-4.8309999999999997e-05,1.55,0.14200000000000002
-4.8299999999999995e-05,1.52,0.138
-4.829e-05,1.5,0.136
-4.828e-05,1.53,0.14200000000000002
-4.827e-05,1.57,0.14
-4.8259999999999995e-05,1.53,0.132
-4.825e-05,1.53,0.138
-4.824e-05,1.53,0.136
-4.823e-05,1.53,0.132
-4.8219999999999996e-05,1.52,0.146
-4.821e-05,1.51,0.14200000000000002
-4.82e-05,1.52,0.136
-4.819e-05,1.54,0.136
-4.8179999999999996e-05,1.5,0.138
-4.8169999999999995e-05,1.51,0.136
-4.816e-05,1.53,0.126
-4.815e-05,1.53,0.138
-4.8139999999999996e-05,1.52,0.14200000000000002
